"event_id","R0","k","at_hub","route","spill_lat","spill_lon","hub_id","hub_dist_km","travel_time","n_swath_cells","n_hub_cells"
451,0,0.94235967355709,FALSE,"single_case",1.12500000000003,30.2916666666666,20,46.25,172.960006713867,41,8
452,0,1.78689273504102,FALSE,"single_case",0.875000000000028,31.7916666666666,22,46.2465484433998,128.419998168945,40,7
453,0,0.435415251777834,FALSE,"single_case",-0.708333333333305,30.3749999999999,27,18.4985862705797,52.5099983215332,36,10
454,0,1.01213608497693,FALSE,"single_case",0.625000000000028,32.2916666666666,16,20.6826443397366,52.6300010681152,48,31
455,0,1.52142023770238,FALSE,"single_case",-0.708333333333305,31.5416666666666,26,37,67.620002746582,47,8
456,0,1.45927058898962,FALSE,"single_case",2.20833333333336,32.7083333333333,9,9.24313023368889,41.6500015258789,32,13
457,0,0.350546588045936,FALSE,"single_case",1.12500000000003,30.2916666666666,20,46.25,172.960006713867,41,8
458,0,1.01244322641432,FALSE,"single_case",1.04166666666669,33.8749999999999,16,9.24847133598001,42.7000007629395,49,28
459,0.237221497648984,1.0454529966925,FALSE,"nonspatial_sub",1.45833333333336,31.9583333333333,13,26.1587141186212,80.0199966430664,47,15
460,0.230897229458674,1.35934844494828,TRUE,"nonspatial_sub",0.708333333333361,34.2916666666666,16,0,25.3099994659424,NA,NA
461,0,1.39787309150511,FALSE,"single_case",-0.541666666666639,30.7916666666666,27,9.24958664094186,35.4300003051758,32,11
462,0,0.0448315368819729,TRUE,"single_case",3.45833333333336,31.0416666666666,4,0,15.710000038147,NA,NA
463,0.208106283841035,1.25704443005352,FALSE,"nonspatial_sub",2.54166666666669,32.0416666666666,7,26.150084992388,86.7900009155273,40,11
464,0,1.42951117170841,FALSE,"single_case",0.291666666666695,32.1249999999999,16,27.7496404490954,71.4000015258789,56,30
465,0,0.593156365354992,FALSE,"single_case",1.29166666666669,32.0416666666666,13,46.2457695538617,139.850006103516,46,15
466,0,1.37860586173496,FALSE,"single_case",2.54166666666669,34.3749999999999,12,41.3591216675248,102.98999786377,38,5
467,0,1.01522569964067,FALSE,"single_case",-0.291666666666639,31.2083333333333,26,38.1382619496558,102.669998168945,37,8
468,0,1.49839312954817,FALSE,"single_case",0.708333333333361,31.8749999999999,22,41.3647286470048,115.800003051758,37,7
469,0,0.801847409162519,TRUE,"single_case",2.04166666666669,33.7083333333333,11,0,15.7700004577637,NA,NA
470,0.614729137271976,2.16832686325465,TRUE,"nonspatial_sub",0.458333333333361,32.6249999999999,16,0,4.96000003814697,NA,NA
471,0,0.879693532061088,FALSE,"single_case",-0.208333333333305,31.7916666666666,26,9.24993885182217,32.3300018310547,30,8
472,0,0.556857614326929,TRUE,"single_case",-0.541666666666639,30.7083333333333,27,0,17.2000007629395,NA,NA
473,1.60470909134095,1.04848788200385,TRUE,"nonspatial_hub",3.54166666666669,31.7916666666666,1,0,14.5799999237061,NA,NA
474,0.684662617781642,1.08058403476207,FALSE,"nonspatial_sub",0.375000000000028,30.8749999999999,22,47.164959139844,125.660003662109,46,7
475,0,1.1534595231728,FALSE,"single_case",3.62500000000003,34.2083333333333,3,38.0669132982408,95.9400024414062,36,6
476,0,0.694021085709636,FALSE,"single_case",3.62500000000003,33.9583333333333,3,13.0683955309552,42.75,33,6
477,0,0.722451544391343,FALSE,"single_case",1.95833333333336,33.8749999999999,11,9.24999999999997,52.7799987792969,46,25
478,0.440543015355317,0.462840718854538,FALSE,"nonspatial_sub",1.29166666666669,32.1249999999999,13,47.1654695980353,221.300003051758,53,16
479,0,0.740425769195469,FALSE,"single_case",0.875000000000028,30.2916666666666,20,18.5,61.9199981689453,34,8
480,0.208833767301036,1.06133564363842,FALSE,"nonspatial_sub",-0.374999999999972,30.5416666666666,27,18.5,51.810001373291,35,9
481,0,1.2043580667489,FALSE,"single_case",3.12500000000003,33.7916666666666,3,46.25,195.720001220703,50,6
482,0,0.227910184416527,FALSE,"single_case",1.70833333333336,32.9583333333333,9,46.25,162.279998779297,49,13
483,0.545553511839201,0.774742964642602,FALSE,"nonspatial_sub",1.45833333333336,34.7083333333333,16,53.9234598957028,160.589996337891,59,23
484,0,1.67897095310933,FALSE,"single_case",2.04166666666669,34.8749999999999,12,74.5292707088818,258.929992675781,56,5
485,0.155141588345936,0.77455268427334,FALSE,"nonspatial_sub",1.12500000000003,32.4583333333333,16,56.2652603051535,103.400001525879,70,29
486,0,1.28490169195546,FALSE,"single_case",-0.541666666666639,30.1249999999999,25,37.0000000000001,70.7600021362305,51,8
487,0.214578292182367,1.48768909945945,FALSE,"nonspatial_sub",1.04166666666669,34.2916666666666,16,9.24847133597922,37.8800010681152,43,29
488,0,0.371529765475427,FALSE,"single_case",0.458333333333361,33.7083333333333,16,9.24970404407152,31.8500003814697,50,34
489,0,0.589587714224025,FALSE,"single_case",1.04166666666669,30.2916666666666,20,37,125.5,41,8
490,0,1.44208856388251,FALSE,"single_case",-1.04166666666664,29.8749999999999,29,9.25000000000007,52.2400016784668,34,10
491,1.1183376340631,0.608053320135591,FALSE,"spatial",-0.541666666666639,31.1249999999999,28,29.2509376435745,82.3499984741211,35,7
492,0,0.572791249104613,FALSE,"single_case",0.625000000000028,30.4583333333333,20,13.0810863165492,53.1599998474121,34,8
493,0.509891613442657,0.310564528898068,FALSE,"nonspatial_sub",-0.291666666666639,30.5416666666666,27,27.75,74.1699981689453,40,9
494,0,1.4801656538907,FALSE,"single_case",2.12500000000003,33.9583333333333,11,13.0769782243947,62.8400001525879,49,25
495,0,1.88837466421526,FALSE,"single_case",1.54166666666669,34.4583333333333,16,41.3642632284027,108.769996643066,52,23
496,0,0.700099278059369,TRUE,"single_case",1.87500000000003,32.0416666666666,13,0,15.6599998474121,NA,NA
497,0.400615465163389,1.25005819445968,FALSE,"nonspatial_sub",2.54166666666669,31.7916666666666,7,46.2208857599733,103.059997558594,43,11
498,0,1.81027365145628,FALSE,"single_case",-0.458333333333305,30.8749999999999,27,20.6830993715082,58.2999992370605,30,11
499,0,0.719984042339586,FALSE,"single_case",0.458333333333361,33.6249999999999,16,9.25000000000002,41.3199996948242,50,36
500,0,0.628261891033208,FALSE,"single_case",0.625000000000028,30.3749999999999,20,9.24944967125165,46.0299987792969,32,9
